Id,User,Created,Tweet,Description,Location
1338453518617817088,uzmons,2020-12-14 11:59:20,Already wore the new hannukah mask and the shirt...must be time for the socks.  #hannukah2020 https://t.co/39X088nI7C,CFO of School District of Philadelphia; Philly sports fan,"Philadelphia, PA"
1338453518609338368,brightstiel,2020-12-14 11:59:20,@mishcstiel ily more pls🥺 https://t.co/CGrNwuB6o4,i just think that bright vachirawit | taylor swift lyrics bot,she/her | 19
1338453518605312000,teschmakerr,2020-12-14 11:59:20,RT @sgbella_: The intimacy of being listened to and understood.,Everyday is a chance to start over💫,
1338453518601101312,ChavaAyanna,2020-12-14 11:59:20,"and your name will be:
.
Prisoner#:  235794 &lt;--- Or Roughly ThereOf https://t.co/mqBKmI4AUu",,
1338453518592708608,adetolaaa_,2020-12-14 11:59:20,RT @lizgross144: People work jobs to get paid. Advertising a job without the salary deprives applicants of a key piece of data they need to…,"mi cum drink milk, mi nuh cum fi milk cow.",xx. 
1338453518592651265,egorFiNE,2020-12-14 11:59:20,RT @mikko: United Kingdom organisations and citizens will no longer be eligible to hold a .eu domain name. All such domains will be suspend…,"ail"":""me@egorfine.com"",""phone"":""+380-93-3030344""}",
1338453518588522498,Destral_,2020-12-14 11:59:20,"RT @RigelPererali: Got my hands on animation program and i'm really happy about it! X&gt;
Testing it and at the same time doing fan art!
And t…",,https://youtu.be/tsD4im7K3w
1338453518588506113,margo_1986_priv,2020-12-14 11:59:20,"RT @konstructivizm: A crescent moon and Venus rising, saluted by a meteor. Taken at dawn today. https://t.co/Sqxr6LOS1b",PL|ENG|ES |Trilingüe | Animal & Nature & Food lover 🐶🐨🦘/ ☮️ ☯️🌙 //✨Good Vibes ✨|Digital Influencer & Entrepreneur || Namaste ✨💫 ☯︎︎ |Be kind 💛♡︎ ♥︎ ❤︎,"Los Angeles, CA "
1338453518588502016,Eclipse_DPRSSD,2020-12-14 11:59:20,RT @C1394KT: imagine being in a crash and while you're fighting for your life french montana is playing in the background,"degenerate. the pessimist. remains always the same. 🥀🌑🥃

That/Nigga.

Chelsea FC.💙❄

shitposts all week.",In a cage.
1338453518584320009,_Aj_Charles,2020-12-14 11:59:20,@mreazi @YouTube @mreazi pls follow me 🙏😩😩,"New Account, previous one got suspended, pls Follow me I follow back asap🙌🏽
♥️+💡😌✌🏽","Georgia, USA"
1338453518584262659,israelstag,2020-12-14 11:59:20,"""A Big Day in the U.S."" by David Leonhardt via NYT https://t.co/fjvT6ykLeq",Loving life and the happiness and laughter my two children bring to me every day  ),Euless
1338453518584225792,Riheinorn,2020-12-14 11:59:20,"RT @czbain: tw// sh 
-
-
-
-
-
please retweet this to warn people because I fell for this, people are starting to use this image to put sel…",rih | 🇩🇪 | 20 | enby ace (they) | fray's biggest fan | Rheena Chelewae 🌸 Midgardsormr | pfp by @kokuuhakuu | matchy w/ @nyoomiq 🍀,🇩🇪
1338453518584201219,mintbeomjun,2020-12-14 11:59:20,why did my youtube do that... im connected to the wifi tho,still waiting for mint txt | she/her,back up: @beomhour
1338453518584172544,junel_rey,2020-12-14 11:59:20,YouTube is down......so am i,life is a party & i'm the piñata.,The Bad Place
1338453518580068353,delicatexfearls,2020-12-14 11:59:20,"never felt like this before, are we friends or are we more?",do you know who you are?,cornelia street
1338453518571606019,klossedBi,2020-12-14 11:59:20,"""Everybody hate you, everybody wonders what it would be like to hate you"" Taylor would have add this on gold rush https://t.co/9YjsD347R7",I've been having a hard time adjusting,she/her • 19 • Bi
1338453518563196928,collectables66,2020-12-14 11:59:20,"RT @virgotweet: 'Stigma, shame and frustration': cashless welfare card found to do more harm than good https://t.co/nKvoPvqQsV","Antique's, Vintage Books, Stamps, Fossil seller / buyer.  Small Museum caretaker","Brisbane, Queensland"
1338453518559145984,loid696,2020-12-14 11:59:20,🛴 i see what you did https://t.co/mfVe3ZAsVi,,hogwarts
1338453518550769664,educated_educ8r,2020-12-14 11:59:20,Russia’s foreign intelligence service is suspected of being behind a breach of U.S. government networks. Russia now… https://t.co/meA2UNeesL,"👨🏻‍🤝‍👨🏼 Married | K-5 Educator | M.Ed. Educational Leadership (Principalship), @asueducation • M.Ed. Curriculum & Instruction, @PlymouthState • BAE, @ASU •","New Hampshire, USA"
1338453518542401537,InaimA,2020-12-14 11:59:20,@ilive4mycat You can meet me now,think twice before harming other people,
1338453518538174466,Gooner_Dave,2020-12-14 11:59:20,"@Borg74 #ZOE If you are playing the Hokey Cokey, it might matter, or maybe just sit tight and wait for the next buy… https://t.co/wUCakPZkS5",Arsenal fan. Outdoorsy. Work in IT. Like science stuff. Dabble in small cap investing. Long #ZOE & #BIDS ⚠️ May get a very random mix of tweets as a result!,London
1338453518538117122,AsfNyke,2020-12-14 11:59:20,@FFXIV_Susie @SBJ_Personal @athensgagirl @minhoservant @nytimes Source,,
1338453518538117120,WVLBURSOOT,2020-12-14 11:59:20,i cant believe wilbur broke youtube with your new boyfriend /j,#WILBUR : AY PRICK | she / they,scottish ♡ ellie ♡ 17 
1338453518533857280,jesflx_,2020-12-14 11:59:20,"@jeonginynxx_ OUR SUNSHINE LEE FELIX

#WeLoveYouFelix
#GratefulforSKZ
#HugsForFelix
#StayLoveFelix
@Stray_Kids","₍☕₎ˀ・・・#c h a n┊ ᴍʏ ʙᴏʏ, ᴍʏ ᴀɴɢᴇʟ, ᴍʏ ᴇᴠᴇʀᴛʜɪɴɢ! ┊ ↳@Stray_Kids",stay♡
1338453518529814528,KarenShuter1,2020-12-14 11:59:20,RT @sandibachom: Dear @WSJ Melania Trump did a nude three way on the cover of Rupert Murdoch’s New York Post. Google it,Are we there yet?,
1338453518525616128,cjdenial,2020-12-14 11:59:20,@DrtoyouKiddo I am so glad for a sweet night!,Dir. of Bright Institute at Knox College. Work: early 19thC. motherhood in Ojibwe country. Settler living on occupied Meskwaki land (IL). Tweets my own. she/her,"Galesburg, IL"
1338453518525480962,filipe30santos,2020-12-14 11:59:20,RT @Iebsianism: they're the same picture https://t.co/ZOyZXBskwa,"hi mate, sup?                                           You know who I am 🤷🏻‍♂️.",no caralho
1338453518517211137,Braedon_RichKid,2020-12-14 11:59:20,We Ain't Gotta Cap 🧢 About Stuff You Know Niggas Switch Up When They Pockets Hit B4L Business !! #FreeNutso💯🔓💰😎 !! #moneyway😎💰😁🔑❄️😎💧❄️😎💰❄😎💯😎,Everybody Getting To The Riches & Went From Nothing With This Cash #MoneyWay #BigBrotherChris #RichForeverMusic #FreeTrevion #B4LBusiness #SipChrisGang💯💯💯💰,"Garland, TX"
1338453518512959488,joduseq2010,2020-12-14 11:59:20,@NigerianYuths @NigerianYuths what do you think is their main problem then cos e don dey pass wetin korokoro eye eye fit see ooo..,"Automation Engineer..  Motivator..
Lover of the Bible..  CEO Josola Farms..",Lagos
1338453518512865280,aylinadlvll,2020-12-14 11:59:20,RT @SeahHilary: law of attraction + law of action = success ☝🏻,•Blessed beyond measure •,
1338453518512844800,Kuldeep__13,2020-12-14 11:59:20,RT @Angelic_twinkle: @TheRealKhabri @sidharth_shukla @rahulvaidya23 @RubiDilaik Why are u including sidharth in your polls? why deleted old…,joined Twitter because of #SidharthShukla Bhai✌♥️. #SidHeart for life✌,"Gujarat, India"
1338453518508847105,alerci3,2020-12-14 11:59:20,"RT @LilithLovett: ""nooooooo you can't let the public know about our state corruption that's unconscionable they'll know about all the thing…","Just a dude who likes anime tiddies.20. Might draw (rarely) gon make a youtube channel(hah sure).
https://t.co/3EKP2s7lUb",Nunya 
1338453518504648707,OneDownPassIt,2020-12-14 11:59:20,"-13,372 bottles of beer on the wall, -13,372 bottles of beer.
Take one down, pass it around, -13,373 bottles of beer on the wall.","A tweet every 2 - 3 hours counting down 10,000 bottles of beer. Enjoy!",
1338453518504570885,sharon__baby,2020-12-14 11:59:20,"RT @officialsally__: Nene popo, Jesus Nengi is clean. Chai, 3 gboza for the 2 person wey born you. You are not their fave's mate. Chiiiii
#…",here for the fun 💁‍♀️,Lagos
1338453518504480774,Naavvveeeennnnn,2020-12-14 11:59:20,Who would I be if I had it easy?,,
1338453518496247809,rm_garvey,2020-12-14 11:59:20,RT @Randoma65671296: Oh I I remember what they used to say about Tony...  HE WAS A THIEF!!!,#ConnorIsOverParty #TeamPhoneBezel Proud MemberOf #TeamSkyrabin! #LessScreenRealestate #BiscuitBravado #Sensaihexodecimal #Hesbeenverynaughtythisweek. #TeamBald,
1338453518496231424,AnErrorOfComedy,2020-12-14 11:59:20,"RT @BritainElects: Scottish independence voting intention:

Yes: 44% (-3)
No: 42% (+2)

--

Yes: 52% (-2)
No: 48% (+2)

via @Survation, 04…","Excessive Tea Drinker | Third-Way InterPol Student | he/him | 🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿

Samaritans: 116 123","Aberystwyth, Great Britain"
1338453518492033024,Buddyisalive,2020-12-14 11:59:20,RT @beingbrina: It is morally staggering @Uber's CEO is lobbying governors to prioritize giving drivers and delivery workers the vaccine as…,,Gotham
1338453518491906048,flatjuggle,2020-12-14 11:59:20,yall is it worth it to spend $40 on an automatic and windproof umbrella w a WALNUT HANDLE,wubba lubba dub dub,
1338453518487678976,Dynehh,2020-12-14 11:59:20,RT @SeahHilary: law of attraction + law of action = success ☝🏻,mabaet,
1338453518483656706,Chika_Blairssen,2020-12-14 11:59:20,@e_kachii Weekend,Baby girl😌,"Lagos, Nigeria"
1338453518479486980,cchebetmugun_,2020-12-14 11:59:20,RT @stfujun: I have two moods https://t.co/RNHfnc6js1,a Phil Dunphy stan account || llj🕊|| ☼ scorpio,"Coast, Kenya"
1338453518471016449,Ladymak7,2020-12-14 11:59:20,"RT @OnyiLindsey: With over 70k tweets, Ninjas, y'all are too much💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽🤗🤗🤗🤗 #NengiInPHCity https://t.co/Bq9dnEmRwO",Only Nengi,
1338453518466883584,Erch1970,2020-12-14 11:59:20,"RT @rosscolquhoun: 🤷🏻‍♂️ Scottish Tory evolution on Brexit:

Scotland must remain in the EU &gt; Brexit must happen but there must not be a tr…","Indy For Scotland,, Glasgow Celtic,, my wife is the love of my life.. two sons,, two stepdaughters and a stepson. That is all.","Glasgow, Scotland"
1338453518466867200,6abc,2020-12-14 11:59:20,RT @davidmurphy6abc: A WINTER STORM WATCH is in effect from Wed AM to Thurs AM.  Heavy snow is possible in these highlighted counties with…,"Philadelphia area news, traffic, weather, politics and sports from WPVI, including breaking news & AccuWeather forecast.",Philadelphia
1338453518458372103,jeremyjorge123,2020-12-14 11:59:20,"Okay, bye and sorry for the inconvenience.",awake and unafraid.,"Batangas City, Calabarzon"
1338453518441738242,FintechCH,2020-12-14 11:59:20,RT @finanzprodukt: Index Provider @Solactive Announces €50 Million Growth Equity Investment https://t.co/SR1bUyT9Tl #fintech #investment #f…,#Fintech News from Switzerland #Finance20 #Blockchain https://t.co/ZZcxx4UZaC,Switzerland
1338453518441701376,JK_MYBABY13,2020-12-14 11:59:20,"RT @btsvotingorg: Let's aim +80,000 gap before 7PM (KST). Are you in? 🙋🏻‍♀️🙋🏻‍♂️

🗳️: https://t.co/HVZwBPMGsT https://t.co/Emx3DlgPqI",BTS PAVED THE WAY,BTS KINGS
1338453518437511170,Chixnma,2020-12-14 11:59:20,RT @mimi_mide: i designed my outfit🖤 https://t.co/xQElJgOuJg,Honeybunch. Sugar plum. Pumpy-umpy-umpkin. Sweetie pie. Cuppy cake. Gum drop. Snoogums boogums. Apple of someone’s eye.,"Lagos, Nigeria"
1338453518437416960,tej_tarak9999,2020-12-14 11:59:20,RT @tamannaahspeaks: Here’s to an outstanding actor and an amazing friend... happy birthday @RanaDaggubati. Wishing you a joy-filled birthd…,"@tarak9999 cult,
#NTR | #komarambheemNTR | 
boss @NTRfanTRENDS | 
#MSDHONI 😍 | #whistlepodu | #csk",Naidupet
1338453518437400584,IRuzaina,2020-12-14 11:59:20,@Rahul17651658 Hahahaha.. This really made my day man! 🤭🤭,Ask me Please! 😉,"Kuala Lumpur City, Kuala Lumpu"
1338453518433267716,emmex1234,2020-12-14 11:59:20,@BeLike_cokeboy Weytin concern me??,"Leo ♌ #CRO 


 https://t.co/uIqfjLgDde referral link: https://t.co/gD5GULAbb6","Lagos, Nigeria"
1338453518433267712,oliviernt,2020-12-14 11:59:20,"Is @Google (Mail, Calendar, Chat, etc...) down ?","#BlackLivesMatter
Software Dev @lexoffice - 💓 the Web & #FOSS! 
#BikeToWork #Bike2work #VeloTaf 🚵
Boston @Celtics Supporter ☘️
PGP https://t.co/0BVkZATwpl
he/him",🇫🇷🇩🇪🇪🇺
1338453518433177605,MrPrem34861646,2020-12-14 11:59:20,"RT @Esakkiraj71: Good evening💥💥

First exam Finished 😌😌

#Valimai https://t.co/4VjUW1OGrS",indian,
1338453518424928257,stephenRB4,2020-12-14 11:59:20,"@MattMissie My first two are 135,000 words each 😂","Northern Irish writer & blogger. Author of The Kirkwood Scott Chronicles: Skelly’s Square, A New Jerusalem from @Potters_Grove & Bomb Girl available at @Amazon","Belfast, Northern Ireland"
1338453518420762625,GGullz_,2020-12-14 11:59:20,"RT @beilude: uh oh, it looks like @YouTube has rejected humanity. #YouTube #YouTubeDOWN https://t.co/9cXV4Gknu0",SMT Enthusiast; I like video games,
1338453518412288001,zaddyz_malik,2020-12-14 11:59:20,Happy #2YearsOfIcarusFalls https://t.co/Bowjj9q2Wy,"I am a huge fan of @zaynmalik! Z3 is coming, Fan Account!",
1338453518399668225,HarryRamchanda3,2020-12-14 11:59:20,RT @shwetasinghkirt: We are trending 🙏 #Oath4SSR https://t.co/oS7iTO8lAv,,
1338453518395576322,Zyxpon,2020-12-14 11:59:20,"RT @ChelseaFC: The Blues have been drawn against Atletico Madrid in the last-16 of the #UCL! 🤝

#UCLDraw https://t.co/Oywqiadw9k",I WON'T GIVE UP | Nigeria's Very Own | CR7 Die Hard Fan | what else?.......,"Lagos, Nigeria"
1338453518395445250,nishi_ll,2020-12-14 11:59:20,RT @globalARMYforc1: YouTube is currently down ... so please Armys stream on another platform in the meantime 😬 https://t.co/NbH3ry4gJe,"multis 🚫🚫🚫🚫 other bh group stans 🚫🚫
fan account",
1338453518395396097,simplyxmelon,2020-12-14 11:59:20,@iiAryxIa im- WTF- sounds they only want the acc and not the person wth,Only thing i do here is join giveaways or reply to people // RTC/RHTC // banner: @ItxRxse // She/Her ❤,Milky way ✨💫
1338453518382841856,dae_jpwark,2020-12-14 11:59:20,"Two Sungs!! 💚 💚 
https://t.co/RoZdSlXizS","#CHENLE & #JISUNG : fated
@ne0sgotme ||
she/her",
1338453518374510604,_igeotjeogeot,2020-12-14 11:59:20,"RT @eunoicjisung: past                             departure 
future                            arrival

#지성 #JISUNG #NCT https://t.co/juFB…","nct fan acc. dream 💚💚 ily ily ily @NCTsmtown 💕
#지성 #천러 #런쥔 #해찬 #텐 #재민 #제노 #마크 #태용 #쿤 #헨드리",fan acc
1338453518366208001,F1_Jordan,2020-12-14 11:59:20,"@Keroba1 @thanos876 @ronnieo147 The definition of sport:
- Is done through some kind of physical action
- is done f… https://t.co/3gmrGU3yOf",22 | Software Engineer | @F1 / Motorsport | #TeamLH #GR63 #FQ20,"South Yorkshire, England"
1338453518366064640,Robs_au,2020-12-14 11:59:20,@lfsleigh Oh is that was happened.  I was in the middle of reading a comments section so it felt like it was a reminder to stop.,Traveller. Travel snacks peruser.,"Sydney, Australia"
1338453518362021888,hannahxiamara,2020-12-14 11:59:20,ion fw y’all ima tell y’all no even though i got it 🗣,always strive and prosper 💜,heaven 
1338453518357651458,sisychimm,2020-12-14 11:59:20,here https://t.co/xVsjCZSGqz,˒ ꒰#방탄소년단꒱ — ❛i love you more than words can say❜ ༺,
1338453518353620997,itslildedeland_,2020-12-14 11:59:20,finna start crying. i literally dont know what to do,I be spammin’,Atl
1338453518353567744,LilSvmn,2020-12-14 11:59:20,Bro I really bought a choker. I don’t even wear jewelry,"🎚🎸🖤 LilSvm215@Gmail.com 🎧
""ITS Amazing To Me How I'm Eatin So Much & Still DIDNT GAIN NO WEIGHT""",South Philly
1338453518353453057,stevebenger,2020-12-14 11:59:20,"RT @REALMizkif: GIVING AWAY (5) 1st EDITION JUNGLE BOOSTER PACKS TO MY VIEWERS THIS TUESDAY 

TO ENTER ------&gt; https://t.co/GeA6Iq0Ig8

ALS…","gamer, memer and massive cunt","Adelaide, South Australia"
1338453518349373440,BloodOSeverity,2020-12-14 11:59:20,"@PixelBolt_HH But if everyone's afraid to socialize offline due to societal pressure, shouldn't it then be a bit ea… https://t.co/TDvmB3qCzw","Hobby Artist. Lore Whore. AU Enthusiast.
#SonicArtist #NoMoAU #NSFW

💜Art Raffle at 2,000 followers.",Noir-Mobius
1338453518341070852,AntiVxnxm,2020-12-14 11:59:20,"@NympharumLux “Yeah! Not too bad, yourself?”",AU. || @NympharumLux is his.,
1338453518341070850,schulesix3,2020-12-14 11:59:20,1 win takes all the Jefferson and Metcalf talk away huh,"Public Works Worker, 4for4 Philly Sports, Football Referee. Was once mentioned in a tweet with James Franco and Donald Trump.","Philadelphia, PA"
1338453518336860161,BlodyRaven,2020-12-14 11:59:20,"Honestly I don’t think it will be better, one thing I figured out is that I cannot face my family even if they are… https://t.co/o6ZqeILdqv",personal harm .,
1338453518336847873,ArdeenGerrnev,2020-12-14 11:59:20,"RT @DonnaWR8: China owns the NBA
China owns the NFL
China owns the MLB
China owns the DNC
China owns the RINOs
China owns academia
China ow…",,
1338453518328475653,moniseki,2020-12-14 11:59:20,RT @YungeenAce: Virgos Loyal But toxic Trust me😂😂,feminist. intellectual. CHRISTIAN. imperfect. muse.,
1338453518328475650,Domenic05110178,2020-12-14 11:59:20,"RT @ChampionsLeague: We're live from Nyon! 🤩

#UCLdraw 📺👇",Ridere,
